gps_millis,x_rx_wls_m,y_rx_wls_m,z_rx_wls_m,b_rx_wls_m,lat_rx_wls_deg,lon_rx_wls_deg,alt_rx_wls_m
1387169319038.0,5.275841876314706e+18,9.93434321994563e+18,-2.542005999738016e+18,-1.1532024319288627e+19,-12.734305023584087,62.02852345158151,1.1532019650439057e+19
1387169320038.0,5.275841848930052e+18,9.934343168380674e+18,-2.5420059865435423e+18,-1.1532024379146443e+19,-12.734305023584087,62.02852345158151,1.1532019590581242e+19
1387169321038.0,5.275841927171644e+18,9.934343315708596e+18,-2.5420060242419046e+18,-1.153202420812472e+19,-12.73430502358409,62.0285234515815,1.1532019761602966e+19
1387169322038.0,5.275841702454388e+18,9.934342892568857e+18,-2.5420059159686415e+18,-1.1532024699315296e+19,-12.734305023584088,62.0285234515815,1.153201927041239e+19
1387169323038.0,5.275841848930249e+18,9.934343168381043e+18,-2.5420059865436375e+18,-1.1532024379146013e+19,-12.73430502358409,62.0285234515815,1.1532019590581672e+19
1387169324038.0,5.27584187631491e+18,9.934343219946013e+18,-2.5420059997381146e+18,-1.153202431928818e+19,-12.73430502358409,62.02852345158151,1.1532019650439504e+19
1387169325038.0,5.27584187631515e+18,9.934343219946465e+18,-2.5420059997382303e+18,-1.1532024319287656e+19,-12.73430502358409,62.02852345158151,1.1532019650440028e+19
1387169326038.0,5.275841820104339e+18,9.934343114102223e+18,-2.542005972654739e+18,-1.1532024442154148e+19,-12.73430502358409,62.02852345158151,1.1532019527573539e+19
1387169327038.0,5.275841902363725e+18,9.9343432689956e+18,-2.542006012288954e+18,-1.1532024262350266e+19,-12.73430502358409,62.02852345158151,1.153201970737742e+19
1387169328038.0,5.275841902363831e+18,9.934343268995801e+18,-2.542006012289005e+18,-1.1532024262350033e+19,-12.73430502358409,62.02852345158151,1.1532019707377654e+19
1387169329038.0,5.275841820104408e+18,9.934343114102354e+18,-2.542005972654772e+18,-1.1532024442153996e+19,-12.73430502358409,62.02852345158151,1.1532019527573688e+19
1387169330038.0,5.275841927172053e+18,9.934343315709368e+18,-2.5420060242421023e+18,-1.1532024208123824e+19,-12.73430502358409,62.02852345158151,1.1532019761603863e+19
1387169331038.0,5.275841876314812e+18,9.93434321994583e+18,-2.542005999738068e+18,-1.1532024319288396e+19,-12.73430502358409,62.02852345158151,1.153201965043929e+19
1387169332038.0,5.27584192717174e+18,9.934343315708778e+18,-2.542006024241951e+18,-1.153202420812451e+19,-12.73430502358409,62.02852345158151,1.1532019761603178e+19
1387169333038.0,5.275841927171782e+18,9.93434331570886e+18,-2.5420060242419717e+18,-1.1532024208124418e+19,-12.73430502358409,62.02852345158151,1.153201976160327e+19
1387169334038.0,5.275842143314673e+18,9.934343722703178e+18,-2.542006128383934e+18,-1.1532023735675826e+19,-12.734305023584088,62.02852345158151,1.1532020234051865e+19
1387169335038.0,5.275842122776251e+18,9.934343684029592e+18,-2.5420061184881126e+18,-1.1532023780569035e+19,-12.73430502358409,62.02852345158151,1.1532020189158654e+19
1387169336038.0,5.275841902363425e+18,9.93434326899504e+18,-2.54200601228881e+18,-1.1532024262350922e+19,-12.73430502358409,62.02852345158151,1.1532019707376767e+19
1387169337038.0,5.275841973405713e+18,9.934343402766768e+18,-2.542006046518404e+18,-1.1532024107065549e+19,-12.73430502358409,62.02852345158152,1.1532019862662142e+19
1387169338038.0,5.275841876314717e+18,9.934343219945656e+18,-2.542005999738023e+18,-1.1532024319288603e+19,-12.73430502358409,62.02852345158152,1.1532019650439088e+19
1387169339038.0,5.275841848930284e+18,9.934343168381116e+18,-2.542005986543656e+18,-1.1532024379145935e+19,-12.73430502358409,62.02852345158152,1.1532019590581756e+19
1387169340038.0,5.275841848930338e+18,9.934343168381217e+18,-2.542005986543682e+18,-1.1532024379145816e+19,-12.73430502358409,62.02852345158152,1.1532019590581873e+19
1387169341038.0,5.275841820104403e+18,9.934343114102346e+18,-2.54200597265477e+18,-1.1532024442154007e+19,-12.73430502358409,62.02852345158151,1.1532019527573682e+19
1387169342038.0,5.275841848930361e+18,9.93434316838126e+18,-2.542005986543693e+18,-1.1532024379145765e+19,-12.73430502358409,62.02852345158151,1.1532019590581924e+19
1387169343038.0,5.275841902363497e+18,9.934343268995174e+18,-2.542006012288845e+18,-1.1532024262350762e+19,-12.73430502358409,62.02852345158151,1.1532019707376925e+19
1387169344038.0,5.275841902363869e+18,9.934343268995873e+18,-2.542006012289024e+18,-1.153202426234995e+19,-12.73430502358409,62.02852345158151,1.1532019707377738e+19
1387169345038.0,5.275841876314741e+18,9.934343219945695e+18,-2.5420059997380337e+18,-1.1532024319288553e+19,-12.734305023584092,62.02852345158151,1.1532019650439135e+19
1387169346038.0,5.275841848930272e+18,9.93434316838109e+18,-2.5420059865436503e+18,-1.1532024379145964e+19,-12.734305023584094,62.02852345158151,1.1532019590581725e+19
1387169347038.0,5.275841848930228e+18,9.934343168381006e+18,-2.5420059865436293e+18,-1.153202437914606e+19,-12.734305023584096,62.02852345158151,1.1532019590581629e+19
1387169348038.0,5.275841820104281e+18,9.934343114102114e+18,-2.542005972654712e+18,-1.1532024442154277e+19,-12.734305023584094,62.02852345158151,1.1532019527573412e+19
1387169349038.0,5.275841902363437e+18,9.934343268995062e+18,-2.5420060122888166e+18,-1.1532024262350895e+19,-12.734305023584094,62.02852345158151,1.1532019707376794e+19
1387169350038.0,5.27584187631505e+18,9.934343219946279e+18,-2.542005999738183e+18,-1.1532024319287878e+19,-12.734305023584092,62.02852345158151,1.1532019650439811e+19
1387169351038.0,5.275842054315256e+18,9.934343555118406e+18,-2.5420060855022377e+18,-1.1532023930212176e+19,-12.73430502358409,62.02852345158151,1.1532020039515513e+19
1387169352038.0,5.275842944314789e+18,9.934345230976221e+18,-2.5420065143217905e+18,-1.1532021984836944e+19,-12.73430502358409,62.02852345158152,1.1532021984890745e+19
1387169353038.0,5.275842944314788e+18,9.934345230976221e+18,-2.54200651432179e+18,-1.1532021984836944e+19,-12.734305023584088,62.02852345158152,1.1532021984890745e+19
1387169354038.0,5.275842944314605e+18,9.934345230975875e+18,-2.542006514321702e+18,-1.1532021984837345e+19,-12.73430502358409,62.02852345158152,1.1532021984890343e+19
1387169355038.0,5.275842944315025e+18,9.93434523097667e+18,-2.5420065143219046e+18,-1.1532021984836424e+19,-12.734305023584088,62.02852345158152,1.1532021984891265e+19
1387169356038.0,5.275842944314835e+18,9.934345230976311e+18,-2.542006514321813e+18,-1.153202198483684e+19,-12.734305023584088,62.02852345158152,1.153202198489085e+19
1387169357038.0,5.275842944314934e+18,9.934345230976498e+18,-2.5420065143218606e+18,-1.1532021984836622e+19,-12.734305023584087,62.02852345158152,1.1532021984891066e+19
1387169358038.0,5.275842944314853e+18,9.934345230976342e+18,-2.542006514321821e+18,-1.1532021984836803e+19,-12.73430502358409,62.02852345158152,1.1532021984890886e+19
1387169359038.0,5.275842944314856e+18,9.934345230976346e+18,-2.5420065143218227e+18,-1.1532021984836796e+19,-12.734305023584092,62.02852345158151,1.153202198489089e+19
1387169360038.0,5.275842944314788e+18,9.934345230976217e+18,-2.5420065143217894e+18,-1.1532021984836948e+19,-12.73430502358409,62.02852345158151,1.153202198489074e+19
1387169361038.0,5.275842944314581e+18,9.934345230975828e+18,-2.54200651432169e+18,-1.15320219848374e+19,-12.73430502358409,62.02852345158151,1.153202198489029e+19
1387169362038.0,5.275842944314702e+18,9.934345230976055e+18,-2.5420065143217485e+18,-1.1532021984837136e+19,-12.73430502358409,62.02852345158151,1.1532021984890554e+19
1387169363038.0,5.275842944314743e+18,9.934345230976131e+18,-2.542006514321768e+18,-1.1532021984837048e+19,-12.73430502358409,62.02852345158151,1.1532021984890642e+19
1387169364038.0,5.275842944314254e+18,9.934345230975212e+18,-2.5420065143215324e+18,-1.1532021984838115e+19,-12.73430502358409,62.02852345158151,1.1532021984889573e+19
1387169365038.0,5.275842944314327e+18,9.934345230975349e+18,-2.542006514321567e+18,-1.1532021984837956e+19,-12.73430502358409,62.02852345158151,1.1532021984889733e+19
1387169366038.0,5.275842944314405e+18,9.934345230975496e+18,-2.542006514321605e+18,-1.1532021984837784e+19,-12.73430502358409,62.02852345158151,1.1532021984889903e+19
1387169367038.0,5.275842944314404e+18,9.934345230975496e+18,-2.542006514321605e+18,-1.1532021984837784e+19,-12.73430502358409,62.02852345158152,1.1532021984889903e+19
1387169368003.0,5.275842944312005e+18,9.934345230970976e+18,-2.542006514320449e+18,-1.153202198484303e+19,-12.73430502358409,62.02852345158151,1.1532021984884658e+19
1387169369003.0,5.275842944311873e+18,9.934345230970728e+18,-2.5420065143203855e+18,-1.1532021984843317e+19,-12.734305023584094,62.02852345158152,1.153202198488437e+19
1387169370003.0,5.275842944311871e+18,9.934345230970728e+18,-2.542006514320385e+18,-1.1532021984843317e+19,-12.73430502358409,62.02852345158152,1.153202198488437e+19
1387169371003.0,5.275842944311871e+18,9.934345230970728e+18,-2.542006514320385e+18,-1.1532021984843317e+19,-12.73430502358409,62.02852345158152,1.153202198488437e+19
1387169372003.0,5.275842944311871e+18,9.934345230970728e+18,-2.542006514320385e+18,-1.1532021984843317e+19,-12.73430502358409,62.02852345158152,1.153202198488437e+19
1387169373003.0,5.275842944311848e+18,9.934345230970683e+18,-2.542006514320374e+18,-1.1532021984843368e+19,-12.73430502358409,62.02852345158152,1.1532021984884318e+19
1387169374003.0,5.275842944311848e+18,9.934345230970683e+18,-2.542006514320374e+18,-1.1532021984843368e+19,-12.73430502358409,62.02852345158152,1.1532021984884318e+19
1387169375003.0,5.275842944311871e+18,9.934345230970728e+18,-2.542006514320385e+18,-1.1532021984843315e+19,-12.73430502358409,62.02852345158152,1.153202198488437e+19
1387169376003.0,5.275842944311836e+18,9.93434523097066e+18,-2.5420065143203676e+18,-1.1532021984843393e+19,-12.73430502358409,62.02852345158152,1.153202198488429e+19
1387169377003.0,5.275842944311841e+18,9.93434523097067e+18,-2.54200651432037e+18,-1.153202198484338e+19,-12.73430502358409,62.02852345158152,1.1532021984884302e+19
1387169378003.0,5.275842944311841e+18,9.93434523097067e+18,-2.54200651432037e+18,-1.153202198484338e+19,-12.73430502358409,62.02852345158152,1.1532021984884302e+19
1387169379003.0,5.275842944311841e+18,9.93434523097067e+18,-2.54200651432037e+18,-1.153202198484338e+19,-12.73430502358409,62.02852345158152,1.1532021984884302e+19
1387169380003.0,5.275842944311962e+18,9.934345230970896e+18,-2.542006514320428e+18,-1.1532021984843117e+19,-12.73430502358409,62.02852345158152,1.1532021984884564e+19
1387169381003.0,5.275842944311962e+18,9.934345230970896e+18,-2.542006514320428e+18,-1.1532021984843117e+19,-12.73430502358409,62.02852345158152,1.1532021984884564e+19
1387169382003.0,5.275842944311962e+18,9.934345230970896e+18,-2.5420065143204275e+18,-1.1532021984843117e+19,-12.734305023584088,62.02852345158152,1.1532021984884564e+19
1387169383003.0,5.275842944311962e+18,9.934345230970896e+18,-2.542006514320427e+18,-1.1532021984843117e+19,-12.734305023584087,62.02852345158152,1.1532021984884564e+19
1387169384003.0,5.275842944311962e+18,9.934345230970896e+18,-2.542006514320427e+18,-1.1532021984843117e+19,-12.734305023584087,62.02852345158152,1.1532021984884564e+19
1387169385003.0,5.275842944311962e+18,9.934345230970896e+18,-2.542006514320427e+18,-1.1532021984843117e+19,-12.734305023584087,62.02852345158152,1.1532021984884564e+19
1387169386003.0,5.275842944311962e+18,9.934345230970896e+18,-2.542006514320427e+18,-1.1532021984843117e+19,-12.734305023584087,62.02852345158152,1.1532021984884564e+19
1387169387003.0,5.27584294431189e+18,9.934345230970761e+18,-2.542006514320392e+18,-1.1532021984843274e+19,-12.734305023584085,62.02852345158152,1.1532021984884406e+19
1387169388003.0,5.27584294431189e+18,9.934345230970761e+18,-2.542006514320392e+18,-1.1532021984843274e+19,-12.734305023584085,62.02852345158152,1.1532021984884406e+19
1387169389003.0,5.27584294431189e+18,9.934345230970761e+18,-2.542006514320392e+18,-1.1532021984843274e+19,-12.734305023584085,62.02852345158152,1.1532021984884406e+19
1387169390003.0,5.27584294431189e+18,9.934345230970761e+18,-2.542006514320392e+18,-1.1532021984843274e+19,-12.734305023584085,62.02852345158152,1.1532021984884406e+19
1387169391003.0,5.27584294431189e+18,9.934345230970761e+18,-2.542006514320392e+18,-1.1532021984843274e+19,-12.734305023584085,62.02852345158152,1.1532021984884406e+19
1387169392003.0,5.27584294431189e+18,9.934345230970761e+18,-2.5420065143203917e+18,-1.1532021984843274e+19,-12.734305023584083,62.02852345158152,1.1532021984884406e+19
1387169393003.0,5.27584294431189e+18,9.934345230970763e+18,-2.5420065143203917e+18,-1.1532021984843274e+19,-12.73430502358408,62.02852345158152,1.1532021984884408e+19
1387169394003.0,5.275842944311979e+18,9.934345230970931e+18,-2.542006514320434e+18,-1.153202198484308e+19,-12.734305023584076,62.02852345158152,1.1532021984884603e+19
1387169395003.0,5.27584294431198e+18,9.934345230970931e+18,-2.5420065143204347e+18,-1.153202198484308e+19,-12.734305023584078,62.02852345158152,1.1532021984884605e+19
1387169396003.0,5.27584294431198e+18,9.934345230970931e+18,-2.5420065143204347e+18,-1.153202198484308e+19,-12.734305023584078,62.02852345158152,1.1532021984884605e+19
1387169397003.0,5.27584294431198e+18,9.934345230970931e+18,-2.5420065143204347e+18,-1.153202198484308e+19,-12.734305023584078,62.02852345158152,1.1532021984884605e+19
1387169398003.0,5.27584294431198e+18,9.934345230970931e+18,-2.5420065143204347e+18,-1.153202198484308e+19,-12.734305023584078,62.02852345158152,1.1532021984884605e+19
1387169399003.0,5.275842944312111e+18,9.93434523097118e+18,-2.542006514320498e+18,-1.1532021984842793e+19,-12.73430502358408,62.02852345158152,1.1532021984884892e+19
1387169400003.0,5.27584294431223e+18,9.934345230971402e+18,-2.542006514320555e+18,-1.1532021984842535e+19,-12.734305023584078,62.02852345158152,1.153202198488515e+19
1387169401003.0,5.27584294431223e+18,9.934345230971402e+18,-2.542006514320555e+18,-1.1532021984842535e+19,-12.734305023584078,62.02852345158152,1.153202198488515e+19
1387169402003.0,5.27584294431223e+18,9.934345230971402e+18,-2.542006514320555e+18,-1.1532021984842535e+19,-12.734305023584078,62.02852345158152,1.153202198488515e+19
1387169403003.0,5.27584294431198e+18,9.934345230970933e+18,-2.5420065143204347e+18,-1.153202198484308e+19,-12.734305023584078,62.02852345158152,1.1532021984884605e+19
1387169404003.0,5.275842944311979e+18,9.934345230970933e+18,-2.5420065143204347e+18,-1.153202198484308e+19,-12.734305023584078,62.02852345158152,1.1532021984884605e+19
1387169405003.0,5.275842944311979e+18,9.934345230970933e+18,-2.5420065143204347e+18,-1.153202198484308e+19,-12.734305023584078,62.02852345158152,1.1532021984884605e+19
1387169406003.0,5.275842944311979e+18,9.934345230970933e+18,-2.5420065143204347e+18,-1.153202198484308e+19,-12.734305023584078,62.02852345158152,1.1532021984884605e+19
1387169407003.0,5.275842944311979e+18,9.934345230970933e+18,-2.5420065143204347e+18,-1.153202198484308e+19,-12.734305023584078,62.02852345158152,1.1532021984884605e+19
1387169408003.0,5.275842944311979e+18,9.934345230970933e+18,-2.5420065143204347e+18,-1.153202198484308e+19,-12.734305023584078,62.02852345158152,1.1532021984884605e+19
1387169409003.0,5.275842944311979e+18,9.934345230970933e+18,-2.5420065143204347e+18,-1.153202198484308e+19,-12.734305023584078,62.02852345158152,1.1532021984884605e+19
1387169410003.0,5.275842944312093e+18,9.934345230971146e+18,-2.542006514320489e+18,-1.1532021984842832e+19,-12.734305023584076,62.02852345158152,1.1532021984884853e+19
1387169411003.0,5.275842944312111e+18,9.934345230971181e+18,-2.5420065143204977e+18,-1.153202198484279e+19,-12.734305023584076,62.02852345158152,1.1532021984884892e+19
1387169412003.0,5.275842944311979e+18,9.934345230970933e+18,-2.542006514320434e+18,-1.1532021984843078e+19,-12.734305023584076,62.02852345158152,1.1532021984884605e+19
1387169413003.0,5.275842944311979e+18,9.934345230970933e+18,-2.542006514320434e+18,-1.1532021984843078e+19,-12.734305023584076,62.02852345158152,1.1532021984884605e+19
1387169414003.0,5.275842944312092e+18,9.934345230971146e+18,-2.5420065143204884e+18,-1.1532021984842832e+19,-12.734305023584074,62.028523451581535,1.1532021984884853e+19
1387169415003.0,5.275842944311994e+18,9.934345230970964e+18,-2.5420065143204413e+18,-1.1532021984843045e+19,-12.734305023584074,62.028523451581535,1.1532021984884642e+19
1387169416003.0,5.275842944311994e+18,9.934345230970964e+18,-2.5420065143204413e+18,-1.1532021984843045e+19,-12.734305023584074,62.028523451581535,1.1532021984884642e+19
1387169417003.0,5.275842944311994e+18,9.934345230970964e+18,-2.5420065143204413e+18,-1.1532021984843045e+19,-12.734305023584074,62.028523451581535,1.1532021984884642e+19
1387169418003.0,5.275842944312093e+18,9.934345230971148e+18,-2.5420065143204884e+18,-1.1532021984842832e+19,-12.734305023584072,62.028523451581535,1.1532021984884855e+19
1387169419003.0,5.275842944312093e+18,9.934345230971148e+18,-2.5420065143204884e+18,-1.1532021984842832e+19,-12.734305023584072,62.028523451581535,1.1532021984884855e+19
1387169420003.0,5.275842944312093e+18,9.934345230971148e+18,-2.5420065143204884e+18,-1.1532021984842832e+19,-12.734305023584072,62.028523451581535,1.1532021984884855e+19
1387169421003.0,5.275842944312093e+18,9.934345230971148e+18,-2.542006514320488e+18,-1.1532021984842832e+19,-12.73430502358407,62.028523451581535,1.1532021984884855e+19
1387169422003.0,5.275842944311962e+18,9.934345230970903e+18,-2.542006514320425e+18,-1.1532021984843119e+19,-12.73430502358407,62.028523451581535,1.1532021984884568e+19
1387169423003.0,5.275842944311962e+18,9.934345230970903e+18,-2.542006514320425e+18,-1.1532021984843119e+19,-12.73430502358407,62.028523451581535,1.1532021984884568e+19
1387169424003.0,5.275842944311963e+18,9.934345230970903e+18,-2.542006514320425e+18,-1.1532021984843119e+19,-12.73430502358407,62.02852345158152,1.1532021984884568e+19
1387169425003.0,5.275842944311963e+18,9.934345230970903e+18,-2.542006514320425e+18,-1.1532021984843119e+19,-12.73430502358407,62.02852345158152,1.1532021984884568e+19
1387169426003.0,5.275842944311891e+18,9.934345230970767e+18,-2.5420065143203907e+18,-1.1532021984843276e+19,-12.734305023584069,62.02852345158152,1.1532021984884412e+19
1387169427003.0,5.275842944311891e+18,9.934345230970767e+18,-2.5420065143203907e+18,-1.1532021984843276e+19,-12.734305023584069,62.02852345158152,1.1532021984884412e+19
1387169428003.0,5.275842944311891e+18,9.934345230970767e+18,-2.5420065143203907e+18,-1.1532021984843276e+19,-12.734305023584069,62.02852345158152,1.1532021984884412e+19
1387169429003.0,5.275842944311891e+18,9.934345230970767e+18,-2.5420065143203907e+18,-1.1532021984843276e+19,-12.734305023584069,62.02852345158152,1.1532021984884412e+19
1387169430003.0,5.275842944311891e+18,9.934345230970767e+18,-2.5420065143203907e+18,-1.1532021984843276e+19,-12.734305023584069,62.02852345158152,1.1532021984884412e+19
1387169431003.0,5.275842944311891e+18,9.934345230970767e+18,-2.5420065143203907e+18,-1.1532021984843274e+19,-12.734305023584069,62.02852345158152,1.1532021984884412e+19
1387169432003.0,5.275842944311891e+18,9.934345230970767e+18,-2.54200651432039e+18,-1.1532021984843274e+19,-12.734305023584067,62.02852345158152,1.1532021984884412e+19
1387169433003.0,5.275842944311964e+18,9.934345230970903e+18,-2.542006514320425e+18,-1.1532021984843117e+19,-12.73430502358407,62.02852345158152,1.1532021984884568e+19
1387169434003.0,5.275842944311964e+18,9.934345230970903e+18,-2.542006514320425e+18,-1.1532021984843117e+19,-12.73430502358407,62.02852345158152,1.1532021984884568e+19
1387169435003.0,5.275842944311964e+18,9.934345230970903e+18,-2.542006514320425e+18,-1.1532021984843117e+19,-12.73430502358407,62.02852345158152,1.1532021984884568e+19
1387169436003.0,5.275842944311964e+18,9.934345230970905e+18,-2.542006514320425e+18,-1.1532021984843117e+19,-12.734305023584067,62.02852345158152,1.153202198488457e+19
1387169437003.0,5.275842944311891e+18,9.93434523097077e+18,-2.54200651432039e+18,-1.1532021984843276e+19,-12.734305023584067,62.028523451581535,1.1532021984884412e+19
1387169438003.0,5.275842944311891e+18,9.93434523097077e+18,-2.54200651432039e+18,-1.1532021984843274e+19,-12.734305023584067,62.028523451581535,1.1532021984884412e+19
1387169439003.0,5.275842944311891e+18,9.93434523097077e+18,-2.54200651432039e+18,-1.1532021984843274e+19,-12.734305023584067,62.028523451581535,1.1532021984884412e+19
1387169440003.0,5.27584294431189e+18,9.93434523097077e+18,-2.5420065143203896e+18,-1.1532021984843274e+19,-12.734305023584064,62.028523451581535,1.1532021984884412e+19
1387169441003.0,5.27584294431189e+18,9.93434523097077e+18,-2.542006514320389e+18,-1.1532021984843274e+19,-12.73430502358406,62.028523451581535,1.1532021984884412e+19
1387169442003.0,5.27584294431189e+18,9.93434523097077e+18,-2.542006514320389e+18,-1.1532021984843274e+19,-12.73430502358406,62.028523451581535,1.1532021984884412e+19
1387169443003.0,5.27584294431189e+18,9.93434523097077e+18,-2.542006514320389e+18,-1.1532021984843274e+19,-12.73430502358406,62.028523451581535,1.1532021984884412e+19
1387169444003.0,5.275842944311962e+18,9.934345230970907e+18,-2.542006514320424e+18,-1.1532021984843117e+19,-12.734305023584062,62.02852345158155,1.153202198488457e+19
1387169445003.0,5.275842944311962e+18,9.934345230970907e+18,-2.542006514320424e+18,-1.1532021984843114e+19,-12.734305023584062,62.02852345158155,1.153202198488457e+19
1387169446003.0,5.275842944311962e+18,9.934345230970907e+18,-2.542006514320424e+18,-1.1532021984843114e+19,-12.734305023584062,62.02852345158155,1.153202198488457e+19
1387169447003.0,5.275842944311962e+18,9.934345230970907e+18,-2.5420065143204234e+18,-1.1532021984843114e+19,-12.73430502358406,62.02852345158155,1.153202198488457e+19
1387169448003.0,5.275842944311962e+18,9.934345230970907e+18,-2.542006514320423e+18,-1.1532021984843114e+19,-12.734305023584058,62.02852345158155,1.153202198488457e+19
1387169449003.0,5.275842944311962e+18,9.934345230970907e+18,-2.5420065143204224e+18,-1.1532021984843114e+19,-12.734305023584055,62.02852345158155,1.153202198488457e+19
1387169450003.0,5.275842944311965e+18,9.934345230970913e+18,-2.542006514320424e+18,-1.1532021984843108e+19,-12.734305023584053,62.02852345158155,1.1532021984884578e+19
1387169451003.0,5.275842944311964e+18,9.934345230970913e+18,-2.542006514320424e+18,-1.1532021984843108e+19,-12.734305023584053,62.02852345158155,1.1532021984884578e+19
1387169452003.0,5.275842944311964e+18,9.934345230970913e+18,-2.542006514320424e+18,-1.1532021984843108e+19,-12.734305023584053,62.02852345158155,1.1532021984884578e+19
1387169453003.0,5.275842944311963e+18,9.934345230970913e+18,-2.542006514320424e+18,-1.1532021984843108e+19,-12.734305023584053,62.02852345158155,1.1532021984884578e+19
1387169454003.0,5.275842944311963e+18,9.934345230970913e+18,-2.542006514320424e+18,-1.1532021984843108e+19,-12.734305023584053,62.02852345158155,1.1532021984884578e+19
1387169455003.0,5.275842944311963e+18,9.934345230970913e+18,-2.542006514320424e+18,-1.1532021984843106e+19,-12.734305023584053,62.02852345158155,1.1532021984884578e+19
1387169456003.0,5.275842944311963e+18,9.934345230970913e+18,-2.542006514320424e+18,-1.1532021984843106e+19,-12.734305023584053,62.02852345158155,1.1532021984884578e+19
1387169457003.0,5.275842944311963e+18,9.934345230970913e+18,-2.542006514320424e+18,-1.1532021984843106e+19,-12.734305023584053,62.02852345158155,1.1532021984884578e+19
1387169458003.0,5.275842944312073e+18,9.93434523097112e+18,-2.542006514320477e+18,-1.1532021984842865e+19,-12.734305023584055,62.02852345158155,1.1532021984884818e+19
1387169459003.0,5.275842944312073e+18,9.93434523097112e+18,-2.542006514320477e+18,-1.1532021984842865e+19,-12.734305023584055,62.02852345158155,1.1532021984884818e+19
1387169460003.0,5.275842944312091e+18,9.934345230971152e+18,-2.5420065143204854e+18,-1.1532021984842826e+19,-12.734305023584055,62.02852345158155,1.1532021984884857e+19
1387169461003.0,5.275842944312091e+18,9.934345230971152e+18,-2.5420065143204854e+18,-1.1532021984842826e+19,-12.734305023584055,62.02852345158155,1.1532021984884857e+19
1387169462003.0,5.275842944312091e+18,9.934345230971152e+18,-2.542006514320485e+18,-1.1532021984842828e+19,-12.734305023584051,62.02852345158155,1.1532021984884855e+19
1387169463003.0,5.275842944311961e+18,9.934345230970909e+18,-2.542006514320422e+18,-1.1532021984843112e+19,-12.734305023584046,62.02852345158155,1.1532021984884574e+19
1387169464003.0,5.275842944311961e+18,9.934345230970909e+18,-2.542006514320422e+18,-1.1532021984843112e+19,-12.734305023584046,62.02852345158155,1.1532021984884574e+19
1387169465003.0,5.275842944311961e+18,9.934345230970909e+18,-2.5420065143204214e+18,-1.1532021984843112e+19,-12.734305023584046,62.02852345158155,1.1532021984884574e+19
1387169466003.0,5.275842944311961e+18,9.934345230970909e+18,-2.5420065143204214e+18,-1.1532021984843112e+19,-12.734305023584046,62.02852345158155,1.1532021984884574e+19
1387169467003.0,5.275842944311961e+18,9.934345230970909e+18,-2.5420065143204214e+18,-1.1532021984843112e+19,-12.734305023584046,62.02852345158155,1.1532021984884574e+19
1387169468003.0,5.275842944311961e+18,9.934345230970909e+18,-2.5420065143204214e+18,-1.1532021984843112e+19,-12.734305023584046,62.02852345158155,1.1532021984884574e+19
1387169469003.0,5.275842944311962e+18,9.93434523097091e+18,-2.5420065143204214e+18,-1.1532021984843112e+19,-12.734305023584046,62.02852345158155,1.1532021984884574e+19
1387169470003.0,5.275842944312092e+18,9.934345230971156e+18,-2.542006514320484e+18,-1.1532021984842828e+19,-12.734305023584044,62.02852345158155,1.1532021984884859e+19
1387169471003.0,5.275842944311962e+18,9.93434523097091e+18,-2.542006514320421e+18,-1.1532021984843112e+19,-12.734305023584044,62.02852345158155,1.1532021984884574e+19
1387169472003.0,5.275842944311962e+18,9.93434523097091e+18,-2.542006514320421e+18,-1.1532021984843112e+19,-12.734305023584044,62.02852345158155,1.1532021984884574e+19
1387169473003.0,5.275842944311962e+18,9.93434523097091e+18,-2.5420065143204204e+18,-1.1532021984843112e+19,-12.73430502358404,62.02852345158155,1.1532021984884574e+19
1387169474003.0,5.275842944312074e+18,9.934345230971124e+18,-2.5420065143204746e+18,-1.1532021984842867e+19,-12.734305023584039,62.02852345158155,1.1532021984884822e+19
1387169475003.0,5.275842944312074e+18,9.934345230971124e+18,-2.5420065143204746e+18,-1.1532021984842867e+19,-12.734305023584039,62.02852345158155,1.1532021984884822e+19
1387169476003.0,5.275842944311962e+18,9.93434523097091e+18,-2.5420065143204204e+18,-1.1532021984843112e+19,-12.73430502358404,62.02852345158155,1.1532021984884574e+19
1387169477003.0,5.275842944311962e+18,9.934345230970913e+18,-2.5420065143204204e+18,-1.1532021984843112e+19,-12.734305023584039,62.02852345158156,1.1532021984884576e+19
1387169478003.0,5.275842944311962e+18,9.934345230970913e+18,-2.5420065143204204e+18,-1.1532021984843112e+19,-12.734305023584039,62.02852345158156,1.1532021984884576e+19
1387169479003.0,5.275842944311962e+18,9.934345230970913e+18,-2.5420065143204204e+18,-1.1532021984843112e+19,-12.734305023584039,62.02852345158156,1.1532021984884576e+19
1387169480003.0,5.275842944311962e+18,9.934345230970913e+18,-2.5420065143204204e+18,-1.1532021984843112e+19,-12.734305023584039,62.02852345158156,1.1532021984884576e+19
1387169481003.0,5.275842944311962e+18,9.934345230970913e+18,-2.5420065143204204e+18,-1.1532021984843112e+19,-12.734305023584039,62.02852345158156,1.1532021984884576e+19
1387169482003.0,5.275842944311962e+18,9.934345230970913e+18,-2.5420065143204204e+18,-1.1532021984843112e+19,-12.734305023584039,62.02852345158156,1.1532021984884576e+19
1387169483003.0,5.275842944311962e+18,9.934345230970913e+18,-2.5420065143204204e+18,-1.1532021984843112e+19,-12.734305023584039,62.02852345158156,1.1532021984884576e+19
